source_project,source_dataset,source_label,source_path,reason,mapped_unified_label,mapping_decision,note
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_699_1320_901.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_221_339_566.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_803_1522_907.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_115_175_206.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_256_394_449.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_385_783_574.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_721_1365_142.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_940_1774_962.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_316_674_924.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_243_372_119.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_359_740_46.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_842_1606_720.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_526_991_109.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_15_1001_749.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_730_1383_535.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_948_1801_993.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_962_1823_857.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_21_982_266.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_257_395_866.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_397_798_482.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_976_1837_861.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_827_1600_1000.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_645_1223_124.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_185_285_862.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_375_763_732.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_495_941_26.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_535_1012_145.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_121_184_502.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_614_1166_885.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_524_987_738.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_381_775_566.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_375_763_980.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_79_120_739.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_666_1268_870.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_364_749_377.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_576_1089_435.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_952_1807_58.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_485_928_796.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_39_55_233.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_340_714_68.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_315_673_227.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_338_710_319.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_908_1726_939.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_666_1271_645.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_115_1138_870.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_464_1794_78.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_380_773_542.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_587_1117_880.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_500_947_77.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_600_1141_542.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_832_1569_413.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_131_197_974.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_170_264_785.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_192_295_164.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_93_142_269.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_840_1595_981.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_291_446_704.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_551_1047_567.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_346_720_265.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_259_399_801.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_838_1587_73.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_738_1397_966.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_372_760_267.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_161_250_338.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_349_724_750.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_522_986_305.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_462_896_893.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_895_1699_872.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_545_1030_854.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_145_216_158.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_214_329_70.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_513_964_343.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_510_959_174.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_974_1841_693.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_580_1104_684.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_207_313_709.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_935_1781_341.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_177_275_905.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_631_1227_585.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_806_1520_708.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_923_1753_706.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_497_943_580.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_521_984_412.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_771_1491_390.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_679_1286_677.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_879_1676_668.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_561_1069_418.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_372_760_355.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_770_1451_136.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_74_112_729.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_354_731_155.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_330_1438_323.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_264_405_118.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_128_194_144.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_666_1269_65.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_307_659_85.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_106_158_249.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_817_1537_643.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_255_388_77.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_390_790_505.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_531_1004_189.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
